name,region,count,female,k_married,par_mean
Valley City State University,2,147.6666666666670,0.48758465,0.71825904,68016.74412739840
Vance - Granville Community College,3,531,0.62586313,0.35806939,56108.12308978740
Vanguard University Of Southern California,4,240.3333333333330,0.62135923,0.71484703,119919.5007693310
Vatterott College,2,910.5,0.41241077,0.39620981,59444.94791666670
Vaughn College Of Aeronautics And Technology,1,207.6666666666670,0.099518456,0.39375299,42817.99932283310
Vernon College,3,404.6666666666670,0.57084018,0.55012918,77764.21282627160
Virginia College,3,776.3333333333330,0.68527263,0.28743851,52734.07349670590
Virginia Highlands Community College,3,334,0.54491019,0.57692194,59370.95551475180
Virginia Military Institute,3,287,0.056910571,0.67730194,153454.3008493030
Virginia Wesleyan College,3,210,0.61904764,0.55334544,223228.4130456350
Viterbo University,2,256.3333333333330,0.73862159,0.65008473,93904.17841758780
Wabash College,2,201.6666666666670,0.0033057851,0.62956327,139083.9872417360
Wagner College,1,379.3333333333330,0.58172232,0.5770995,145977.598075022
Waldorf College,2,117,0.46153846,0.71445614,80856.10416666670
Walla Walla University,4,319,0.52194357,0.69295704,130955.5729166670
Walsh University,2,219,0.55403346,0.66895604,97740.29220176940
Warren County Community College,1,137.5,0.5418182,0.42067751,96677.34114583330
Warren Wilson College,3,167,0.63473052,0.47583985,161014.9976297410
Wartburg College,2,384,0.54817706,0.78110844,108707.0677083330
Washington Adventist University,3,125.3333333333330,0.60904253,0.48828545,88549.64091589100
Washington And Jefferson College,1,290.6666666666670,0.47247708,0.60048878,151933.7910514620
Washington And Lee University,3,405.3333333333330,0.44161186,0.65991741,424390.8492495890
Washington College,3,251.3333333333330,0.60742706,0.60547525,209230.8945208890
Washington State Community College,2,326.6666666666670,0.57857144,0.58813196,62312.45173788270
Wayland Baptist University,3,308.5,0.51053482,0.62763017,70396.73697916670
Wayne County Community College District,2,1408,0.61079544,0.21109523,56755.07228319570
Wayne State College,2,466,0.54291844,0.70208883,79428.86458333330
Waynesburg University,1,259.6666666666670,0.50192553,0.65669513,83352.36979500960
Webber International University,3,90,0.33333334,0.4916667,87560.8359375
Webster University,2,432.6666666666670,0.60554701,0.55161756,135678.8018104780
Wells College,1,80,0.95625001,0.4769223,101919.3619791670
Wesley College,3,323.6666666666670,0.4685891,0.55015695,94863.84105464730
West Georgia Technical College,3,434.3333333333330,0.63392174,0.52626616,71302.09943999420
West Liberty University,3,447.1666666666670,0.53969437,0.61729866,80635.58172404960
West Shore Community College,2,184,0.50271738,0.51044184,68259.17708333330
West Virginia Northern Community College,3,330.3333333333330,0.62663978,0.47185647,63097.30609863770
West Virginia Wesleyan College,3,331,0.54078549,0.59883344,107317.53125
Western Dakota Technical Institute,2,261.3333333333330,0.40943879,0.55675775,57902.49143016580
Western International University,4,66.66666666666670,0.78500003,0.43411961,65439.2931640625
Western Nebraska Community College,2,353.1666666666670,0.57243985,0.52818024,62023.64059919180
Western Nevada College,4,497,0.5197854,0.47256988,71339.91935990950
Western New England University,1,488.6666666666670,0.44474763,0.62980825,114938.230218281
Western New Mexico University,4,266.3333333333330,0.53817272,0.49284026,59190.09503578690
Western Oklahoma State College,3,257.6666666666670,0.5109961,0.57902139,63161.20919914300
Western Piedmont Community College,3,326.6666666666670,0.54591835,0.50568205,61957.43097895410
Western State Colorado University,4,454.3333333333330,0.40572268,0.55442655,147656.4075339330
"Western Technical College of El Paso, TX",3,224,0.25669643,0.39006972,39456.13671875
Western Texas College,3,176.6666666666670,0.46603775,0.55917984,60704.00307340800
Western Wyoming Community College,4,430,0.53720933,0.61921382,84852.14945494190
"Westminster College of Fulton, MO",2,159,0.418239,0.65503818,156147.4166666670
"Westminster College of New Wilmington, PA",1,298,0.64429528,0.70545608,102805.0078125
"Westminster College of Salt Lake City, UT",4,262,0.59923667,0.68741113,253023.0520833330
Westmont College,4,296.6666666666670,0.65056181,0.73554587,293421.6770365170
Westwood College - Los Angeles,4,412.5,0.39515153,0.23935547,48385.38411458330
Westwood College - South Bay,4,52.5,,0.29300576,49891.94401041670
"Wheaton College of Norton, MA",1,369,0.65582657,0.55326259,214708.2362381440
Wheeling Jesuit University,3,218.3333333333330,0.54351145,0.64286095,109907.5654937980
Wheelock College,1,142.6666666666670,0.95794392,0.56957787,125180.7360543220
White Mountains Community College,1,132.6666666666670,0.53266335,0.46148774,70340.1348146985
Whitman College,4,353.6666666666670,0.5730443,0.58210313,274137.7702491750
Whittier College,4,251,0.56440902,0.47606146,198170.0397576360
Whitworth University,4,384.6666666666670,0.61438477,0.75211358,144144.8991077230
Wichita Area Technical College,2,199,0.4723618,0.40141246,65035.7578125
Wichita Technical Institute,2,59,,0.45355228,52311.27994791670
Widener University,1,482.3333333333330,0.44574982,0.59613645,124080.0282642970
Wilkes Community College,3,378,0.51675487,0.58125371,67253.95353491510
Wilkes University,1,360,0.46481481,0.60095644,106231.0593677660
Willamette University,4,392.3333333333330,0.55989802,0.57052082,206669.8408692650
William Carey University,3,180.6666666666670,0.62177122,0.5954569,81652.39492043360
William Jewell College,2,263.6666666666670,0.59671301,0.71338969,132939.4076129900
William Peace University,3,132.3333333333330,0.99748111,0.60922098,166444.0408139170
William Penn University,2,143.1666666666670,0.38998836,0.5550921,75898.03356009900
William Woods University,2,153.3333333333330,0.7543478,0.59773177,118518.3536769700
Williams Baptist College,3,106.6666666666670,0.5625,0.70462656,60595.07559814450
Williams College,1,475.5,0.53838062,0.5631516,468122.3333333330
Williamsburg Technical College,3,86,0.5988372,0.24914269,41606.39583333330
Williston State College,2,170.3333333333330,0.56164384,0.61835343,67176.78470523480
Wilmington College,2,294.3333333333330,0.54133636,0.6593712,82706.15306483580
Wilmington University,3,307,0.60260588,0.5249055,105853.410168974
Wilson Community College,3,263.6666666666670,0.53476614,0.38674322,55541.70505096400
Wingate University,3,232,0.53160918,0.5805968,154815.7521551720
Winston-Salem State University,3,466.3333333333330,0.6719085,0.2699964,56930.33621392510
Wisconsin Lutheran College,2,147.6666666666670,0.61399549,0.75150943,100279.4928047400
Wittenberg University,2,474.8333333333330,0.57283258,0.65028304,162171.2353457350
Wofford College,3,261.6666666666670,0.48025477,0.69341409,243617.1731886940
Wood Tobe - Coburn School,1,129,0.82558137,0.29204834,42822.66666666670
Woodbury University,4,115.6666666666670,0.61095101,0.45329198,106416.8121847980
Wor-Wic Community College,3,421.5,0.5871886,0.42768478,70139.9296875
Word Of Life Bible Institute,1,248.3333333333330,0.50872481,0.71490717,79461.01014052010
Wright Career College,2,249.3333333333330,0.76604277,0.21807687,36096.95472823360
Wytheville Community College,3,267.3333333333330,0.61471319,0.58035094,58383.51041341960
Young Harris College,3,167.6666666666670,0.47117296,0.58961809,125950.5108877980
Zane State College,2,325.5,0.59447002,0.58064598,65763.33463541670
Late College Goers,,413120.3333333330,0.50682002,0.34088293,55858.26283564050
